t(s),Flux through surface 254,Flux through surface 475,Flux through surface 268,Flux through surface 470,Flux through surface 255,Flux through surface 269,Flux through surface 471,Flux through surface 477,Flux through surface 479,Flux through surface 472,Flux through surface 473,Flux through surface 481,Flux through surface 494,Flux through surface 483,Flux through surface 499,Flux through surface 504,Flux through surface 506,Flux through surface 500,Flux through surface 501,Flux through surface 508,Flux through surface 502,Flux through surface 510,Flux through surface 552,Flux through surface 512,Maximum volume 1,Maximum volume 32,Maximum volume 31,Maximum volume 2,Maximum volume 3,Maximum volume 4,Maximum volume 5,Maximum volume 6,Maximum volume 7,Maximum volume 8,Maximum volume 9,Maximum volume 10,Maximum volume 11,Maximum volume 12,Maximum volume 13,Maximum volume 14,Maximum volume 15,Maximum volume 16,Maximum volume 17,Maximum volume 18,Maximum volume 19,Maximum volume 20,Maximum volume 21,Maximum volume 22,Maximum volume 23,Maximum volume 24,Maximum volume 25,Maximum volume 26,Maximum volume 27,Maximum volume 28,Maximum volume 29,Maximum volume 30
0,1085.0998603461478,31.063265508692286,149.97916952783237,31.737716687342292,145.17334955478051,1073.9875774211819,526.865623320179,527.9464988435736,10009.852280916675,10296.76325266104,527.8615339287707,522.5364316033085,30.13713203839323,34.16722088342374,-444.8144592839938,-426.870742661007,82.91929409835598,83.57236609382696,2400.04550229363,2472.772743365721,82.99302115885882,85.56747092427753,-423.6903456371619,-411.9367717694951,865.8680833787117,859.1540916669356,859.9378459751813,797.2049909226255,727.7293677084895,792.3877303959666,798.4151707027444,808.0414364108703,808.0058844953593,755.469368244015,760.2932348093063,768.5668046788184,770.1507927644076,757.2184281003489,746.6220079286085,734.4569937631073,722.3777999349098,711.6737935238029,701.9775802615588,692.8192636167196,684.651959915415,675.8868453311134,669.1663798919847,662.0326848831645,657.3056217279659,662.8394123534167,808.0218563953678,829.1301998026057,824.7932847776088,829.783137719273,858.7732247721832,769.6674758887871
